p1_id,p2_id,p1_wins,elo_diff,surface_elo_diff,age_diff,height_diff,recent_win_rate_diff,h2h_winrate_diff,is_clay,is_grass,is_hard,is_indoor,best_of_5,round_code,tourney_level_code,tourney_id,tourney_name,tourney_date,surface,round
KI95,GB88,1,36.20093845283236,6.945146436455616,-8.730999999999998,3.0,0.0,0.0,1,0,0,0,0,3,2,2024-4462,Bucharest,20240415,Clay,R32
BK24,KD46,1,-35.22259438725837,6.821575647303689,2.146000000000001,-10.0,-0.06,0.0,1,0,0,0,0,3,2,2024-4462,Bucharest,20240415,Clay,R32
N0BS,D0FJ,1,-21.132364792016006,-33.57553724451941,0.963000000000001,-5.0,-0.16000000000000003,-1.0,1,0,0,0,0,3,2,2024-4462,Bucharest,20240415,Clay,R32
SX91,N0BG,1,29.54980925174459,32.17509505090857,3.405999999999999,0.0,0.1334693877551021,0.0,1,0,0,0,0,3,2,2024-4462,Bucharest,20240415,Clay,R32
CE77,BM95,1,49.05766796090097,37.17728154366114,4.251999999999999,-3.0,-0.06,0.0,1,0,0,0,0,3,2,2024-4462,Bucharest,20240415,Clay,R32
F724,GJ37,1,-65.12034742851347,41.21596842048211,4.3969999999999985,0.0,-0.040000000000000036,1.0,1,0,0,0,0,4,2,2024-4462,Bucharest,20240415,Clay,R16
MW02,BT72,1,-52.25698568429971,-19.43362103093432,-2.16,-5.0,0.11999999999999994,0.0,1,0,0,0,0,4,2,2024-4462,Bucharest,20240415,Clay,R16
TE30,RC91,1,109.0991969035349,8.055608036885815,-1.8620000000000019,-8.0,-0.16000000000000003,0.0,1,0,0,0,0,4,2,2024-4462,Bucharest,20240415,Clay,R16
F0FV,A829,1,4.400206285947206,-36.92861515698587,-16.775000000000002,13.0,0.28500000000000003,0.0,1,0,0,0,0,4,2,2024-4462,Bucharest,20240415,Clay,R16
MO44,KI95,1,18.57880476452533,26.000804357668812,2.3470000000000013,2.0,-0.10000000000000003,0.0,1,0,0,0,0,4,2,2024-4462,Bucharest,20240415,Clay,R16
BK24,K0AH,1,-138.37308877518194,29.50426965796464,6.3820000000000014,-13.0,-0.14000000000000007,0.0,1,0,0,0,0,4,2,2024-4462,Bucharest,20240415,Clay,R16
N0BS,SX91,1,42.30093253342443,54.13760574209027,-0.9699999999999989,-7.0,-0.06,0.0,1,0,0,0,0,4,2,2024-4462,Bucharest,20240415,Clay,R16
C0AU,CE77,1,56.86514897098846,29.49530705160896,-6.428000000000001,5.0,0.21999999999999997,0.0,1,0,0,0,0,4,2,2024-4462,Bucharest,20240415,Clay,R16
F724,MW02,1,112.8150406664056,25.0345433852749,7.192,8.0,-0.05999999999999994,0.0,1,0,0,0,0,5,2,2024-4462,Bucharest,20240415,Clay,QF
TE30,F0FV,1,70.80715763780518,12.290270577007504,9.218,0.0,-0.30000000000000004,0.0,1,0,0,0,0,5,2,2024-4462,Bucharest,20240415,Clay,QF
BK24,MO44,1,-32.67047997257305,-7.373394416522842,3.189,-2.0,0.06,0.0,1,0,0,0,0,5,2,2024-4462,Bucharest,20240415,Clay,QF
N0BS,C0AU,1,9.215111307216603,4.111212988547777,-2.543999999999997,-7.0,-0.17999999999999994,0.0,1,0,0,0,0,5,2,2024-4462,Bucharest,20240415,Clay,QF
F724,TE30,1,-5.321272412744975,4.801811300652844,5.314,0.0,0.16000000000000003,0.0,1,0,0,0,0,6,2,2024-4462,Bucharest,20240415,Clay,SF
N0BS,BK24,1,65.01774392781658,50.28571022865003,-7.030999999999999,-5.0,-0.019999999999999962,0.0,1,0,0,0,0,6,2,2024-4462,Bucharest,20240415,Clay,SF
F724,N0BS,1,6.33113239119325,-47.40846217192143,9.053999999999998,10.0,0.12,0.0,1,0,0,0,0,7,2,2024-4462,Bucharest,20240415,Clay,F
S0H2,RC91,1,55.89219097320779,-4.624605711241202,-5.355,-8.0,-0.10000000000000003,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
SX91,SX50,1,-32.52752918437477,-8.533340682063454,-2.59,0.0,0.08000000000000002,-1.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
MU94,BT72,1,-11.314598170758472,31.19987653776684,-0.20500000000000185,-2.0,0.03999999999999998,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
V812,E865,1,11.475346515517685,11.023642103794373,0.5860000000000021,-10.0,0.07999999999999996,1.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
N0BS,P09Z,1,-1.446168716852526,20.14846571362773,-1.565999999999999,-18.0,-0.03999999999999998,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
DA81,V832,1,32.6254250680995,8.519001147522658,3.189,3.0,-0.09999999999999998,1.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
S0RE,MW02,1,58.0723844846334,-9.827432978007664,-5.793000000000003,0.0,-0.09999999999999998,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
BF23,N0AE,1,-41.776489377909,-49.716275902896086,11.43,-5.0,-0.1921739130434783,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
CG80,HG94,1,28.5516449651152,28.697217385736167,-1.777000000000001,5.0,-0.07750000000000001,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
SU55,D0CG,1,-67.82731278858523,-77.52173410080832,1.6700000000000017,2.0,0.09319148936170218,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
M0CI,KC56,1,42.06345424278652,-10.920263576394063,-6.091999999999999,8.0,0.03999999999999998,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
KI63,L0CX,1,-29.008348716937917,1.2455390385507599,4.561,5.0,-0.11538461538461542,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
D0FJ,MC65,1,-55.66761032096588,80.73914287028788,-15.455000000000002,-10.0,0.040000000000000036,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
V0DZ,BU13,1,8.550171012970168,-7.3410540822760595,-4.939,-7.0,-0.14,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
AE14,L0IL,1,-18.552489839697728,26.116029517807874,7.323999999999998,-5.0,0.30666666666666664,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
D0CO,KD46,1,102.95547999040491,28.240831741185048,-5.700000000000003,0.0,0.28,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
MJ08,L987,1,-56.073317206713455,-72.33093997685228,-3.916999999999998,0.0,0.019999999999999962,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
M0JF,K0AZ,1,118.0650598999946,25.758299085866156,-4.884,5.0,0.14,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
CG04,O513,1,-112.16928499030973,-10.625656037456565,1.0839999999999996,-6.0,-0.06,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
N409,B0NO,1,10.45776775464492,0.4185276520079242,21.319000000000003,0.0,0.3416666666666666,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
M0FH,RH24,1,11.248554183197257,28.20151389565558,-1.5329999999999977,-5.0,0.040000000000000036,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
CF59,KE73,1,-12.123667065444579,69.03877919368824,1.100999999999999,3.0,-0.06,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
PH71,GC88,1,-87.99248065249253,-26.301086792888327,-4.692999999999998,5.0,-0.06,-1.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
A0FC,O483,1,72.49003807784788,78.76675912241717,-6.724,2.0,0.03999999999999998,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
KI95,Z371,1,-21.45059364356075,-41.23077375556932,-2.872,-10.0,0.020000000000000018,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
F0FV,M0QI,1,-7.884372311951211,4.471139134598161,-1.9879999999999995,-5.0,0.18000000000000005,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
AG37,N732,1,48.00280405419858,-41.60302498835381,-4.864999999999998,23.0,0.2,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
M0NI,H997,1,83.25975487673054,-18.35113114369301,-13.802000000000003,3.0,0.09999999999999998,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
BD06,GE33,1,99.35128634560692,50.778119772253376,8.177999999999997,-8.0,0.15999999999999998,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
C0E9,TE30,1,-77.12933837047535,-34.79500227391418,-4.925000000000001,-5.0,0.26,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
K09F,R772,1,123.71036183938236,52.91248653878688,-10.837,3.0,0.16000000000000003,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
SU87,G628,1,99.2022552850242,67.32394798095288,-8.895,8.0,0.18,0.0,1,0,0,0,0,1,3,2024-1536,Madrid Masters,20240422,Clay,R128
A0E2,S0H2,1,305.2976927438549,173.10571799253444,-2.4289999999999985,-5.0,0.5,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
SX91,M0EJ,1,-15.679260695980929,-51.300158756837845,1.9799999999999969,0.0,-0.2,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
SL28,MU94,1,128.15847549476484,77.00985637346753,7.028000000000002,10.0,-0.12,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
HH26,V812,1,171.03445330551403,-20.374468657292027,-2.7270000000000003,-3.0,0.15999999999999998,1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
R0DG,N0BS,1,81.4003362642045,42.905523255462185,-2.1660000000000004,10.0,0.21999999999999997,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
GJ37,DA81,1,136.68707976562587,-34.51458840543205,-3.4269999999999996,-3.0,0.28,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
DH50,S0RE,1,42.84154016025332,19.411867412841957,5.665000000000003,0.0,0.14,1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
RE44,BF23,1,197.71147187204087,115.63356525206541,-7.644000000000002,5.0,0.23217391304347823,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
Z355,CG80,1,210.51953626266527,72.85724818440735,-0.4299999999999997,10.0,0.32000000000000006,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
SU55,EA24,1,-82.25407644405095,-92.02634495865982,0.25700000000000145,-11.0,0.08000000000000002,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
C0AU,M0CI,1,-57.523243924292274,16.14496622962588,1.1529999999999987,-8.0,0.09999999999999998,-1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
PL56,KI63,1,141.14661281075132,-48.98984832830911,0.8460000000000001,-8.0,0.3138461538461539,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
FB98,D0FJ,1,107.23279520934443,-14.213863748682343,4.298000000000002,13.0,0.15999999999999992,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
B0BI,V0DZ,1,109.12351807628534,136.10665635230748,3.3679999999999986,-8.0,-0.020000000000000018,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
AE14,F0F1,1,-89.77727673204959,-36.65161713788257,5.75,3.0,-0.22000000000000003,-0.3333333333333333,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
HB71,D0CO,1,111.4403787519584,41.349620222420526,4.859000000000002,3.0,-0.18000000000000005,0.3333333333333333,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
MJ08,TE51,1,-215.7732658812804,-195.028589364857,4.199999999999999,-10.0,-0.14000000000000007,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
L0BV,M0JF,1,42.60000425923772,11.769407020639846,1.689,-3.0,0.07999999999999996,-1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
CG04,TD51,1,-190.76194668736343,-82.00368131443997,2.776,-3.0,-0.18,1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
N409,DH58,1,-229.20127854851717,-16.64121434480353,12.709000000000003,2.0,-0.13833333333333342,-1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
S0S1,M0FH,1,57.40777472440209,-27.830375670680723,-1.9879999999999995,10.0,0.09999999999999998,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
BK92,CF59,1,77.65885551852898,-77.2855253372195,-4.235999999999997,13.0,0.27999999999999997,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
K0AH,PH71,1,155.72354412839832,-33.854837051276036,-2.2560000000000002,11.0,0.16000000000000003,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
MM58,A0FC,1,211.06964595597833,23.48711253408851,5.032,13.0,0.2,1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
RH16,KI95,1,259.35687246352404,206.8997464320089,0.6899999999999977,0.0,0.22000000000000003,1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
N771,F0FV,1,55.5205593922999,76.82444545328258,10.994999999999997,0.0,-0.08000000000000007,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
AG37,ME82,1,-38.403039628318766,37.740417584066336,-12.11,13.0,0.26,-1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
M0NI,D875,1,-191.09783471639298,-51.78836266043345,-14.297,5.0,-0.020000000000000018,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
KE29,BD06,1,172.76376967982924,80.4400785392611,-8.100999999999999,15.0,0.12,1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
C0E9,J551,1,-83.16093731719502,-84.015627808423,-6.567999999999998,-18.0,0.27999999999999997,1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
K09F,TC61,1,-43.141621840162315,42.86050645003752,-4.581000000000003,8.0,-0.03999999999999998,0.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
S0AG,SU87,1,403.2330199907233,50.56135411539731,-6.2669999999999995,0.0,0.44,1.0,1,0,0,0,0,2,3,2024-1536,Madrid Masters,20240422,Clay,R64
A0E2,SX91,1,298.08021037767253,150.5000636207708,-3.1519999999999975,-2.0,0.46,0.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
SL28,HH26,1,-71.10915147309993,125.10200706886963,8.170000000000002,5.0,-0.19999999999999996,0.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
GJ37,R0DG,1,-60.8130399941042,-170.68205966642722,6.823,0.0,-0.05999999999999994,0.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
RE44,DH50,1,101.71623008170172,90.34780397594318,1.6229999999999976,8.0,-0.040000000000000036,1.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
Z355,SU55,1,252.9133602256975,121.02632027473055,1.9849999999999994,13.0,0.14,1.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
C0AU,PL56,1,-98.62969851585558,77.80192720036553,-1.2399999999999984,0.0,-0.08000000000000007,0.3333333333333333,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
FB98,B0BI,1,71.21140417738798,-69.92780942868649,3.1670000000000016,26.0,0.36,1.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
HB71,AE14,1,239.687251154234,55.653593776409025,1.5820000000000007,8.0,0.13999999999999996,0.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
L0BV,MJ08,1,87.82633997431435,5.682165563836634,-7.442,2.0,0.15999999999999998,1.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
N409,CG04,1,116.29063607569674,32.13557271501736,8.857000000000003,0.0,0.2016666666666666,0.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
BK92,S0S1,1,-49.77848105678959,-35.648911371233226,5.311,3.0,0.07999999999999996,1.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
MM58,K0AH,1,214.05056397155408,110.77698878712113,4.3969999999999985,2.0,0.07999999999999996,-0.3333333333333333,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
RH16,N771,1,192.5735773887293,113.68785193070266,-3.3320000000000007,-5.0,0.10000000000000009,-1.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
AG37,M0NI,1,-29.426749258273958,-14.28475189303117,5.065000000000001,-3.0,0.06000000000000005,0.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
KE29,C0E9,1,162.2409496451262,85.35691072477493,5.957999999999998,15.0,-0.020000000000000018,0.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
S0AG,K09F,1,373.94436934832174,37.81183715112684,-2.7429999999999986,0.0,0.44,0.0,1,0,0,0,0,3,3,2024-1536,Madrid Masters,20240422,Clay,R32
A0E2,SL28,1,193.35158187901197,52.043884500198374,-13.027000000000001,-10.0,0.54,1.0,1,0,0,0,0,4,3,2024-1536,Madrid Masters,20240422,Clay,R16
RE44,GJ37,1,52.44304800960754,128.10977050764882,-1.301000000000002,0.0,0.019999999999999907,1.0,1,0,0,0,0,4,3,2024-1536,Madrid Masters,20240422,Clay,R16
C0AU,Z355,1,-180.33156138265394,-65.90479516971732,-1.314,-13.0,-0.10000000000000009,0.0,1,0,0,0,0,4,3,2024-1536,Madrid Masters,20240422,Clay,R16
FB98,HB71,1,-37.5872100367792,9.765051809238912,-0.7089999999999996,0.0,0.14,1.0,1,0,0,0,0,4,3,2024-1536,Madrid Masters,20240422,Clay,R16
L0BV,N409,1,94.2044859310397,3.891943796749274,-15.433000000000003,0.0,0.03833333333333333,0.0,1,0,0,0,0,4,3,2024-1536,Madrid Masters,20240422,Clay,R16
MM58,BK92,1,200.07489204302533,106.49392402541821,1.3469999999999978,2.0,-0.05999999999999994,1.0,1,0,0,0,0,4,3,2024-1536,Madrid Masters,20240422,Clay,R16
AG37,RH16,1,-177.90240011579021,-188.86024451108096,-1.6289999999999978,10.0,-0.020000000000000018,0.0,1,0,0,0,0,4,3,2024-1536,Madrid Masters,20240422,Clay,R16
S0AG,KE29,1,231.1396982199658,-15.657837145862686,-5.2379999999999995,-7.0,0.30000000000000004,1.0,1,0,0,0,0,4,3,2024-1536,Madrid Masters,20240422,Clay,R16
RE44,A0E2,1,-141.66001503225016,-63.548439631483916,5.538999999999998,5.0,-0.3400000000000001,-1.0,1,0,0,0,0,5,3,2024-1536,Madrid Masters,20240422,Clay,QF
FB98,C0AU,1,111.4312456830969,11.621757999255124,0.7910000000000004,11.0,0.14,-1.0,1,0,0,0,0,5,3,2024-1536,Madrid Masters,20240422,Clay,QF
L0BV,MM58,1,-190.72252044044376,-57.767013205913145,-5.741,-13.0,-0.06000000000000005,-1.0,1,0,0,0,0,5,3,2024-1536,Madrid Masters,20240422,Clay,QF
AG37,S0AG,1,-319.1021005951891,-59.16335556310082,1.0210000000000008,2.0,-0.24,0.0,1,0,0,0,0,5,3,2024-1536,Madrid Masters,20240422,Clay,QF
RE44,FB98,1,-0.9027037652181207,27.76810321621747,0.021999999999998465,-8.0,-0.14,0.0,1,0,0,0,0,6,3,2024-1536,Madrid Masters,20240422,Clay,SF
AG37,L0BV,1,-30.465492933737778,-9.016760463065111,1.2510000000000012,8.0,0.08000000000000007,-1.0,1,0,0,0,0,6,3,2024-1536,Madrid Masters,20240422,Clay,SF
RE44,AG37,1,76.0750715149261,83.08618328634816,2.8009999999999984,-5.0,-0.08000000000000007,1.0,1,0,0,0,0,7,3,2024-1536,Madrid Masters,20240422,Clay,F
D0CO,CG80,1,66.36393083324174,-34.18421973167051,-5.1030000000000015,5.0,0.4,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
M0JF,P09Z,1,-0.3069875609562587,-54.925077846118484,-3.9510000000000005,-8.0,0.06,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
KE73,VA08,1,6.41550968012848,-52.73865120264918,1.0160000000000018,-13.0,0.02999999999999997,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
KC56,MK66,1,23.18223292911489,80.39428567041773,1.6120000000000019,7.0,0.09999999999999998,-1.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
N0BG,AE14,1,-16.861533976542887,-51.67351789956115,-4.898,-3.0,-0.11346938775510207,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
L987,SU87,1,33.03903737965834,40.17934506867323,4.8629999999999995,-8.0,-0.06,-1.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
SX91,BK24,1,21.72665203792326,-6.775571295140253,-6.062000000000001,2.0,0.040000000000000036,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
N409,BU13,1,74.41099298930158,39.34529009404105,12.999999999999996,0.0,0.021666666666666612,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
GC88,RH24,1,-58.188685794521234,21.559946646104436,5.689,-8.0,-0.019999999999999962,1.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
MP20,F724,1,-157.88700730999085,-81.23163252092718,-4.9830000000000005,-5.0,-0.06,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
A0FC,M0G4,1,91.263408337089,45.40281883008629,0.9499999999999993,5.0,0.09217391304347827,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
N679,W09G,1,13.029405884873086,-11.23460667823997,3.6960000000000015,13.0,-0.11428571428571432,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
CF59,O483,1,3.3699822258643053,68.70498952189973,1.195999999999998,0.0,0.019999999999999962,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
V812,MW18,1,34.542788255764435,-22.21653524934277,1.7769999999999975,6.0,0.08666666666666667,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
MU94,H0BH,1,-28.07423400871062,24.80194028439041,3.8049999999999997,5.0,0.15999999999999998,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
SL28,CG04,1,219.99673480328693,135.8966363288066,4.962999999999997,8.0,0.03999999999999998,1.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
N732,O513,1,18.89237414393415,52.21145354078453,0.6239999999999988,-21.0,0.06,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
A0GC,E865,1,-19.14464552376785,31.487492686267387,-5.681000000000001,-8.0,0.014838709677419348,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
C0E9,MN13,1,68.00691661432711,11.035702423397879,-6.8919999999999995,-5.0,0.21999999999999997,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
F510,E687,1,71.07105131102912,57.14158540524022,2.9980000000000047,3.0,0.06,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
BT72,MO44,1,-46.241419641615494,-34.54989251255574,0.18100000000000094,0.0,0.10000000000000003,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
P0CT,RC91,1,11.837574731719542,-13.21250906907244,-5.463000000000001,-16.0,-0.14500000000000002,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
D0FJ,SU55,1,63.89369613624058,60.14154949544127,-2.8369999999999997,-2.0,0.020000000000000018,-1.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
V832,SM37,1,9.150448583253365,46.92079606688617,-3.6389999999999993,18.0,0.08833333333333332,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
KI95,N0AE,1,12.385139806556026,-21.402000984092183,1.9249999999999972,-5.0,-0.08000000000000002,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
MJ08,MC65,1,-61.30351734820465,32.47963168829733,-7.744999999999997,-10.0,-0.10000000000000003,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
Z371,GE33,1,106.23908050190744,72.44113482409102,-0.32800000000000296,2.0,0.12,-1.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
K09F,M0QI,1,55.70812691965466,52.77221633038039,5.768999999999998,-2.0,-0.019999999999999962,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
S0H2,M0CI,1,-74.66824053622759,-40.36529435386524,-1.1449999999999996,-5.0,-0.06,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
G0GD,Z0A1,1,26.758837411895684,9.731761951257113,-0.07699999999999818,-3.0,0.23931623931623935,0.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
H997,M0NI,1,-106.6085152965577,-8.197818399242578,13.800999999999998,-3.0,-0.09999999999999998,-1.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
MW02,SX50,1,-79.70231087335333,-18.567716736470175,-1.6969999999999992,-5.0,0.19999999999999996,-1.0,1,0,0,0,0,1,3,2024-416,Rome Masters,20240506,Clay,R128
MM58,D0CO,1,214.26815572494388,74.69375755024544,5.862000000000002,5.0,-0.12,0.0,1,0,0,0,0,2,3,2024-416,Rome Masters,20240506,Clay,R64
M0JF,DH50,1,11.585468348165932,-3.8795575287806514,-4.118000000000002,8.0,-0.12,0.0,1,0,0,0,0,2,3,2024-416,Rome Masters,20240506,Clay,R64
KE73,TD51,1,-44.10014147684524,-75.90688520329854,3.728999999999999,-8.0,-0.040000000000000036,1.0,1,0,0,0,0,2,3,2024-416,Rome Masters,20240506,Clay,R64
PL56,KC56,1,91.72881005742784,-55.009003205075715,-3.6980000000000004,0.0,0.22000000000000003,0.0,1,0,0,0,0,2,3,2024-416,Rome Masters,20240506,Clay,R64
R0DG,N0BG,1,190.06925108551673,160.24915644376483,0.2710000000000008,3.0,0.29346938775510206,0.0,1,0,0,0,0,2,3,2024-416,Rome Masters,20240506,Clay,R64
B0BI,L987,1,38.802574970648266,72.88200492625583,-10.497,-13.0,-0.040000000000000036,-1.0,1,0,0,0,0,2,3,2024-416,Rome Masters,20240506,Clay,R64
